time_s,chassis_test_telemetry.command_forward_speed_mps,chassis_test_telemetry.command_turn_speed_radps,chassis_test_telemetry.control_dt_s,chassis_test_telemetry.encoder_left_count,chassis_test_telemetry.encoder_left_delta,chassis_test_telemetry.encoder_left_speed_cps,chassis_test_telemetry.encoder_right_count,chassis_test_telemetry.encoder_right_delta,chassis_test_telemetry.encoder_right_speed_cps,chassis_test_telemetry.forward_speed_mps,chassis_test_telemetry.imu_gyro_z_radps,chassis_test_telemetry.imu_yaw_deg,chassis_test_telemetry.motor_left_output,chassis_test_telemetry.motor_right_output,chassis_test_telemetry.phase_elapsed_s,chassis_test_telemetry.phase_index,chassis_test_telemetry.turn_speed_radps,chassis_test_telemetry.wheel_left_pid_d_out,chassis_test_telemetry.wheel_left_pid_error,chassis_test_telemetry.wheel_left_pid_i_out,chassis_test_telemetry.wheel_left_pid_in_deadband,chassis_test_telemetry.wheel_left_pid_p_out,chassis_test_telemetry.wheel_left_speed_mps,chassis_test_telemetry.wheel_left_target_speed_mps,chassis_test_telemetry.wheel_right_pid_d_out,chassis_test_telemetry.wheel_right_pid_error,chassis_test_telemetry.wheel_right_pid_i_out,chassis_test_telemetry.wheel_right_pid_in_deadband,chassis_test_telemetry.wheel_right_pid_p_out,chassis_test_telemetry.wheel_right_speed_mps,chassis_test_telemetry.wheel_right_target_speed_mps
37.103435000,0.300000,0.000000,0.010000,36933,21,2120.000244,35537,20,2020.000122,0.296288,0.000000,0.000000,0.164695,0.169806,8.100373,5,-0.008415,0.000000,0.000000,0.164695,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.157923,0,0.011883,0.295247,0.300000
37.124320500,0.300000,0.000000,0.010000,36975,21,2120.000244,35578,20,2020.000122,0.296288,0.000000,0.000000,0.164695,0.169854,8.120374,5,-0.008415,0.000000,0.000000,0.164695,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.157970,0,0.011883,0.295247,0.300000
37.157391800,0.300000,0.000000,0.010000,37017,21,2100.000244,35618,20,2020.000122,0.294886,0.000000,0.000000,0.178494,0.169949,8.140374,5,0.002919,0.000000,0.005476,0.164804,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.158065,0,0.011883,0.295247,0.300000
37.170330450,0.300000,0.000000,0.010000,37058,21,2080.000244,35658,20,2000.000122,0.292021,0.000000,0.000000,0.185672,0.177381,8.160375,5,0.002441,0.000000,0.008281,0.164970,0,0.020702,0.291719,0.300000,0.000000,0.007677,0.158190,0,0.019191,0.292323,0.300000
37.190796100,0.300000,0.000000,0.010000,37100,21,2080.000244,35698,20,2000.000122,0.292021,0.000000,0.000000,0.185837,0.177535,8.180375,5,0.002441,0.000000,0.008281,0.165136,0,0.020702,0.291719,0.300000,0.000000,0.007677,0.158343,0,0.019191,0.292323,0.300000
37.210961350,0.300000,0.000000,0.010000,37143,21,2120.000244,35739,20,2020.000122,0.296288,0.000000,0.000000,0.165190,0.170322,8.200376,5,-0.008415,-0.000000,0.000000,0.165190,1,0.000000,0.297329,0.300000,-0.000000,0.000000,0.158438,1,0.000000,0.295247,0.300000
37.232629800,0.300000,0.000000,0.010000,37206,21,2120.000244,35800,20,2040.000122,0.297750,0.000000,0.000000,0.165190,0.158438,8.230376,5,0.003397,0.000000,0.000000,0.165190,1,0.000000,0.297329,0.300000,0.000000,0.000000,0.158438,1,0.000000,0.298170,0.300000
37.256941750,0.300000,0.000000,0.010000,37248,21,2100.000244,35840,20,2020.000122,0.294886,0.000000,0.000000,0.178989,0.170417,8.250377,5,0.002919,0.000000,0.005476,0.165300,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.158533,0,0.011883,0.295247,0.300000
37.280360250,0.300000,0.000000,0.010000,37310,20,2080.000244,35901,21,2020.000122,0.293483,0.000000,0.000000,0.186194,0.170618,8.280377,5,0.014252,0.000000,0.008281,0.165492,0,0.020702,0.291719,0.300000,-0.000000,0.004753,0.158734,0,0.011883,0.295247,0.300000
37.297487800,0.300000,0.000000,0.010000,37331,21,2080.000244,35921,20,2020.000122,0.293483,0.000000,0.000000,0.186277,0.170665,8.290378,5,0.014252,0.000000,0.008281,0.165575,0,0.020702,0.291719,0.300000,0.000000,0.004753,0.158782,0,0.011883,0.295247,0.300000
37.317957200,0.300000,0.000000,0.010000,37374,21,2100.000244,35962,20,2040.000122,0.296347,0.000000,0.000000,0.179374,0.158782,8.310378,5,0.014730,0.000000,0.005476,0.165685,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.158782,1,0.000000,0.298170,0.300000
37.337967150,0.300000,0.000000,0.010000,37416,21,2120.000244,36002,20,2020.000122,0.296288,0.000000,0.000000,0.165739,0.170713,8.330379,5,-0.008415,-0.000000,0.000000,0.165739,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.158830,0,0.011883,0.295247,0.300000
37.369927850,0.300000,0.000000,0.010000,37479,21,2100.000244,36062,20,2000.000122,0.293424,0.000000,0.000000,0.179538,0.178222,8.360379,5,-0.008892,0.000000,0.005476,0.165904,0,0.013689,0.294524,0.300000,-0.000000,0.004753,0.159078,0,0.011883,0.292323,0.300000
37.390156900,0.300000,0.000000,0.010000,37542,21,2100.000244,36123,20,2020.000122,0.294886,0.000000,0.000000,0.179702,0.171056,8.390380,5,0.002919,0.000000,0.005476,0.166013,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.159173,0,0.011883,0.295247,0.300000
37.407181850,0.300000,0.000000,0.010000,37563,21,2100.000244,36144,21,2040.000122,0.296347,0.000000,0.000000,0.179757,0.159173,8.400380,5,0.014730,0.000000,0.005476,0.166068,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.159173,1,0.000000,0.298170,0.300000
37.427234400,0.300000,0.000000,0.010000,37605,21,2100.000244,36184,20,2020.000122,0.294886,0.000000,0.000000,0.179867,0.171104,8.420381,5,0.002919,0.000000,0.005476,0.166177,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.159221,0,0.011883,0.295247,0.300000
37.447272300,0.300000,0.000000,0.010000,37648,22,2120.000244,36224,20,2020.000122,0.296288,0.000000,0.000000,0.166232,0.171199,8.440381,5,-0.008415,-0.000000,0.000000,0.166232,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.159316,0,0.011883,0.295247,0.300000
37.478484000,0.300000,0.000000,0.010000,37711,21,2120.000244,36285,21,2020.000122,0.296288,0.000000,0.000000,0.166232,0.171400,8.470382,5,-0.008415,0.000000,0.000000,0.166232,1,0.000000,0.297329,0.300000,-0.000000,0.004753,0.159517,0,0.011883,0.295247,0.300000
37.504847100,0.300000,0.000000,0.010000,37773,20,2080.000244,36346,20,2040.000122,0.294945,0.000000,0.000000,0.187126,0.159517,8.500382,5,0.026063,0.000000,0.008281,0.166425,0,0.020702,0.291719,0.300000,0.000000,0.000000,0.159517,1,0.000000,0.298170,0.300000
37.525395700,0.300000,0.000000,0.010000,37816,22,2100.000244,36387,21,2040.000122,0.296347,0.000000,0.000000,0.180251,0.159517,8.520383,5,0.014730,-0.000000,0.005476,0.166562,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.159517,1,0.000000,0.298170,0.300000
37.545505150,0.300000,0.000000,0.010000,37858,21,2100.000244,36426,20,2000.000122,0.293424,0.000000,0.000000,0.180306,0.178862,8.540383,5,-0.008892,0.000000,0.005476,0.166617,0,0.013689,0.294524,0.300000,0.000000,0.007677,0.159670,0,0.019191,0.292323,0.300000
37.566452250,0.300000,0.000000,0.010000,37900,21,2120.000244,36467,20,2020.000122,0.296288,0.000000,0.000000,0.166617,0.171649,8.560384,5,-0.008415,0.000000,0.000000,0.166617,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.159766,0,0.011883,0.295247,0.300000
37.590614250,0.300000,0.000000,0.010000,37942,21,2100.000244,36508,21,2040.000122,0.296347,0.000000,0.000000,0.180416,0.159842,8.580384,5,0.014730,0.000000,0.005476,0.166726,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.159842,1,0.000000,0.298170,0.300000
37.612587150,0.300000,0.000000,0.010000,38005,21,2100.000244,36568,20,2020.000122,0.294886,0.000000,0.000000,0.180580,0.171821,8.610385,5,0.002919,0.000000,0.005476,0.166891,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.159937,0,0.011883,0.295247,0.300000
37.630445850,0.300000,0.000000,0.010000,38026,21,2100.000244,36588,20,2020.000122,0.294886,0.000000,0.000000,0.180635,0.171868,8.620385,5,0.002919,0.000000,0.005476,0.167000,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.160032,0,0.011883,0.295247,0.300000
37.650402950,0.300000,0.000000,0.010000,38069,22,2120.000244,36629,20,2020.000122,0.296288,0.000000,0.000000,0.167000,0.160080,8.640386,5,-0.008415,0.000000,0.000000,0.167000,1,0.000000,0.297329,0.300000,-0.000000,0.000000,0.160080,1,0.000000,0.295247,0.300000
37.670654750,0.300000,0.000000,0.010000,38111,21,2120.000244,36690,20,2040.000122,0.297750,0.000000,0.000000,0.167000,0.160080,8.660386,5,0.003397,0.000000,0.000000,0.167000,1,0.000000,0.297329,0.300000,0.000000,0.000000,0.160080,1,0.000000,0.298170,0.300000
37.694793150,0.300000,0.000000,0.010000,38174,21,2100.000244,36730,20,2020.000122,0.294886,0.000000,0.000000,0.180744,0.172058,8.690387,5,0.002919,0.000000,0.005476,0.167055,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.160175,0,0.011883,0.295247,0.300000
37.726785150,0.300000,0.000000,0.010000,38236,21,2080.000244,36791,21,2020.000122,0.293483,0.000000,0.000000,0.188088,0.172307,8.720387,5,0.014252,0.000000,0.008281,0.167386,0,0.020702,0.291719,0.300000,0.000000,0.004753,0.160424,0,0.011883,0.295247,0.300000
37.743607100,0.300000,0.000000,0.010000,38279,22,2100.000244,36832,21,2040.000122,0.296347,0.000000,0.000000,0.181130,0.160424,8.740388,5,0.014730,-0.000000,0.005476,0.167441,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.160424,1,0.000000,0.298170,0.300000
37.763417150,0.300000,0.000000,0.010000,38321,21,2120.000244,36872,20,2040.000122,0.297750,0.000000,0.000000,0.167441,0.160424,8.760388,5,0.003397,0.000000,0.000000,0.167441,1,0.000000,0.297329,0.300000,0.000000,0.000000,0.160424,1,0.000000,0.298170,0.300000
37.791012550,0.300000,0.000000,0.010000,38363,21,2120.000244,36913,21,2040.000122,0.297750,0.000000,0.000000,0.167441,0.160471,8.780389,5,0.003397,0.000000,0.000000,0.167441,1,0.000000,0.297329,0.300000,-0.000000,0.000000,0.160471,1,0.000000,0.298170,0.300000
37.812935100,0.300000,0.000000,0.010000,38405,20,2100.000244,36953,20,2020.000122,0.294886,0.000000,0.000000,0.181185,0.172449,8.800389,5,0.002919,0.000000,0.005476,0.167496,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.160566,0,0.011883,0.295247,0.300000
37.827910550,0.300000,0.000000,0.010000,38447,21,2100.000244,36993,20,2020.000122,0.294886,0.000000,0.000000,0.181294,0.172545,8.820390,5,0.002919,0.000000,0.005476,0.167605,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.160661,0,0.011883,0.295247,0.300000
37.848898150,0.300000,0.000000,0.010000,38489,21,2080.000244,37034,20,2020.000122,0.293483,0.000000,0.000000,0.188444,0.172640,8.840390,5,0.014252,0.000000,0.008281,0.167743,0,0.020702,0.291719,0.300000,0.000000,0.004753,0.160756,0,0.011883,0.295247,0.300000
37.868531250,0.300000,0.000000,0.010000,38531,21,2100.000244,37075,21,2040.000122,0.296347,0.000000,0.000000,0.181541,0.160804,8.860391,5,0.014730,0.000000,0.005476,0.167852,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.160804,1,0.000000,0.298170,0.300000
37.889406350,0.300000,0.000000,0.010000,38574,21,2120.000244,37115,20,2020.000122,0.296288,0.000000,0.000000,0.167852,0.172735,8.880391,5,-0.008415,0.000000,0.000000,0.167852,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.160851,0,0.011883,0.295247,0.300000
37.915132500,0.300000,0.000000,0.010000,38637,21,2120.000244,37176,20,2020.000122,0.296288,0.000000,0.000000,0.167852,0.172830,8.910392,5,-0.008415,0.000000,0.000000,0.167852,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.160947,0,0.011883,0.295247,0.300000
37.937869000,0.300000,0.000000,0.010000,38679,21,2100.000244,37216,20,2020.000122,0.294886,0.000000,0.000000,0.181651,0.172925,8.930392,5,0.002919,0.000000,0.005476,0.167962,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.161042,0,0.011883,0.295247,0.300000
37.958197650,0.300000,0.000000,0.010000,38721,21,2100.000244,37256,20,2000.000122,0.293424,0.000000,0.000000,0.181761,0.180357,8.950393,5,-0.008892,0.000000,0.005476,0.168071,0,0.013689,0.294524,0.300000,0.000000,0.007677,0.161166,0,0.019191,0.292323,0.300000
37.978746900,0.300000,0.000000,0.010000,38763,21,2100.000244,37298,21,2040.000122,0.296347,0.000000,0.000000,0.181870,0.161213,8.970393,5,0.014730,0.000000,0.005476,0.168181,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.161213,1,0.000000,0.298170,0.300000
38.000428950,0.300000,0.000000,0.010000,38826,21,2100.000244,37358,20,2040.000122,0.296347,0.000000,0.000000,0.182034,0.161213,9.000394,5,0.014730,0.000000,0.005476,0.168345,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.161213,1,0.000000,0.298170,0.300000
38.027592500,0.300000,0.000000,0.010000,38869,21,2120.000244,37399,20,2020.000122,0.296288,0.000000,0.000000,0.168345,0.173144,9.020394,5,-0.008415,0.000000,0.000000,0.168345,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.161261,0,0.011883,0.295247,0.300000
38.052638150,0.300000,0.000000,0.010000,38931,20,2100.000244,37459,20,2020.000122,0.294886,0.000000,0.000000,0.182089,0.173287,9.050395,5,0.002919,0.000000,0.005476,0.168400,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.161404,0,0.011883,0.295247,0.300000
38.072475500,0.300000,0.000000,0.010000,38973,20,2080.000244,37500,20,2020.000122,0.293483,0.000000,0.000000,0.189239,0.173382,9.070395,5,0.014252,0.000000,0.008281,0.168537,0,0.020702,0.291719,0.300000,0.000000,0.004753,0.161499,0,0.011883,0.295247,0.300000
38.092943550,0.300000,0.000000,0.010000,39016,21,2100.000244,37541,21,2040.000122,0.296347,0.000000,0.000000,0.182336,0.161546,9.090396,5,0.014730,0.000000,0.005476,0.168647,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.161546,1,0.000000,0.298170,0.300000
38.116117950,0.300000,0.000000,0.010000,39058,21,2100.000244,37581,20,2020.000122,0.294886,0.000000,0.000000,0.182391,0.173477,9.110396,5,0.002919,0.000000,0.005476,0.168702,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.161594,0,0.011883,0.295247,0.300000
38.138906250,0.300000,0.000000,0.010000,39101,22,2120.000244,37622,21,2040.000122,0.297750,0.000000,0.000000,0.168702,0.161641,9.130397,5,0.003397,0.000000,0.000000,0.168702,1,0.000000,0.297329,0.300000,-0.000000,0.000000,0.161641,1,0.000000,0.298170,0.300000
38.159134600,0.300000,0.000000,0.010000,39142,21,2100.000244,37662,20,2020.000122,0.294886,0.000000,0.000000,0.182500,0.173620,9.150397,5,0.002919,-0.000000,0.005476,0.168811,1,0.013689,0.294524,0.300000,0.000000,0.004753,0.161784,0,0.011883,0.295247,0.300000
38.179608400,0.300000,0.000000,0.010000,39185,21,2120.000244,37702,20,2000.000122,0.296288,0.000000,0.000000,0.182555,0.181099,9.170398,5,-0.008415,0.000000,0.005476,0.168866,0,0.013689,0.294524,0.300000,0.000000,0.007677,0.161908,0,0.019191,0.292323,0.300000
38.199950350,0.300000,0.000000,0.010000,39248,22,2120.000244,37763,20,2020.000122,0.296288,0.000000,0.000000,0.168921,0.173886,9.190398,5,-0.008415,-0.000000,0.000000,0.168921,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.162003,0,0.011883,0.295247,0.300000
38.220152500,0.300000,0.000000,0.010000,39290,21,2100.000244,37805,21,2060.000244,0.297809,0.000000,0.000000,0.182720,0.162003,9.210399,5,0.026541,0.000000,0.005476,0.169030,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.162003,1,0.000000,0.301093,0.300000
38.246133650,0.300000,0.000000,0.010000,39332,21,2120.000244,37845,20,2040.000122,0.297750,0.000000,0.000000,0.169085,0.162003,9.240399,5,0.003397,-0.000000,0.000000,0.169085,1,0.000000,0.297329,0.300000,0.000000,0.000000,0.162003,1,0.000000,0.298170,0.300000
38.270633450,0.300000,0.000000,0.010000,39395,21,2100.000244,37906,20,2020.000122,0.294886,0.000000,0.000000,0.182939,0.173934,9.270400,5,0.002919,0.000000,0.005476,0.169249,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.162051,0,0.011883,0.295247,0.300000
38.291605600,0.300000,0.000000,0.010000,39438,21,2120.000244,37946,21,2020.000122,0.296288,0.000000,0.000000,0.169249,0.174058,9.290401,5,-0.008415,0.000000,0.000000,0.169249,1,0.000000,0.297329,0.300000,-0.000000,0.004753,0.162175,0,0.011883,0.295247,0.300000
38.310923800,0.300000,0.000000,0.010000,39480,21,2120.000244,37986,20,2000.000122,0.294826,0.000000,0.000000,0.169249,0.181491,9.310401,5,-0.020226,0.000000,0.000000,0.169249,1,0.000000,0.297329,0.300000,0.000000,0.007677,0.162299,0,0.019191,0.292323,0.300000
38.331953100,0.300000,0.000000,0.010000,39522,21,2100.000244,38027,21,2040.000122,0.296347,0.000000,0.000000,0.182993,0.162376,9.330401,5,0.014730,0.000000,0.005476,0.169304,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.162376,1,0.000000,0.298170,0.300000
38.359398800,0.300000,0.000000,0.010000,39564,21,2100.000244,38068,21,2040.000122,0.296347,0.000000,0.000000,0.183103,0.162424,9.350402,5,0.014730,0.000000,0.005476,0.169414,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.162424,1,0.000000,0.298170,0.300000
38.383071450,0.300000,0.000000,0.010000,39627,21,2100.000244,38129,21,2040.000122,0.296347,0.000000,0.000000,0.183267,0.162424,9.380403,5,0.014730,0.000000,0.005476,0.169578,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.162424,1,0.000000,0.298170,0.300000
38.403486550,0.300000,0.000000,0.010000,39670,21,2120.000244,38169,20,2020.000122,0.296288,0.000000,0.000000,0.169578,0.174354,9.400403,5,-0.008415,0.000000,0.000000,0.169578,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.162471,0,0.011883,0.295247,0.300000
38.424076550,0.300000,0.000000,0.010000,39712,21,2120.000244,38209,20,2020.000122,0.296288,0.000000,0.000000,0.169578,0.174450,9.420403,5,-0.008415,0.000000,0.000000,0.169578,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.162566,0,0.011883,0.295247,0.300000
38.445112800,0.300000,0.000000,0.010000,39754,21,2100.000244,38250,21,2020.000122,0.294886,0.000000,0.000000,0.183322,0.174574,9.440404,5,0.002919,0.000000,0.005476,0.169633,0,0.013689,0.294524,0.300000,-0.000000,0.004753,0.162691,0,0.011883,0.295247,0.300000
38.471421300,0.300000,0.000000,0.010000,39817,21,2100.000244,38311,20,2040.000122,0.296347,0.000000,0.000000,0.183486,0.162738,9.470405,5,0.014730,0.000000,0.005476,0.169797,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.162738,1,0.000000,0.298170,0.300000
38.492934150,0.300000,0.000000,0.010000,39859,21,2100.000244,38352,20,2040.000122,0.296347,0.000000,0.000000,0.183596,0.162738,9.490405,5,0.014730,0.000000,0.005476,0.169907,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.162738,1,0.000000,0.298170,0.300000
38.510792800,0.300000,0.000000,0.010000,39902,21,2120.000244,38392,20,2020.000122,0.296288,0.000000,0.000000,0.169907,0.174669,9.510406,5,-0.008415,0.000000,0.000000,0.169907,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.162786,0,0.011883,0.295247,0.300000
38.531097250,0.300000,0.000000,0.010000,39944,21,2120.000244,38432,20,2000.000122,0.294826,0.000000,0.000000,0.169907,0.182101,9.530406,5,-0.020226,0.000000,0.000000,0.169907,1,0.000000,0.297329,0.300000,0.000000,0.007677,0.162910,0,0.019191,0.292323,0.300000
38.551593800,0.300000,0.000000,0.010000,39986,21,2100.000244,38474,21,2040.000122,0.296347,0.000000,0.000000,0.183650,0.162958,9.550406,5,0.014730,0.000000,0.005476,0.169961,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.162958,1,0.000000,0.298170,0.300000
38.582960000,0.300000,0.000000,0.010000,40049,21,2100.000244,38534,20,2040.000122,0.296347,0.000000,0.000000,0.183815,0.162958,9.580407,5,0.014730,0.000000,0.005476,0.170126,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.162958,1,0.000000,0.298170,0.300000
38.607755650,0.300000,0.000000,0.010000,40091,21,2100.000244,38575,21,2020.000122,0.294886,0.000000,0.000000,0.170235,0.174983,9.600408,5,0.002919,-0.000000,0.000000,0.170235,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.163100,0,0.011883,0.295247,0.300000
38.628508800,0.300000,0.000000,0.010000,40134,21,2120.000244,38636,21,2040.000122,0.296288,0.000000,0.000000,0.170235,0.163148,9.620408,5,-0.008415,-0.000000,0.000000,0.170235,1,0.000000,0.300134,0.300000,-0.000000,0.000000,0.163148,1,0.000000,0.298170,0.300000
38.649131800,0.300000,0.000000,0.010000,40198,21,2140.000244,38676,20,2020.000122,0.297691,0.000000,0.000000,0.170235,0.175078,9.650409,5,-0.019748,0.000000,0.000000,0.170235,1,0.000000,0.300134,0.300000,0.000000,0.004753,0.163195,0,0.011883,0.295247,0.300000
38.668950700,0.300000,0.000000,0.010000,40239,21,2100.000244,38717,21,2040.000122,0.296347,0.000000,0.000000,0.184034,0.163243,9.670409,5,0.014730,0.000000,0.005476,0.170345,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.163243,1,0.000000,0.298170,0.300000
38.697332400,0.300000,0.000000,0.010000,40303,22,2100.000244,38778,21,2040.000122,0.296347,0.000000,0.000000,0.184254,0.163338,9.700410,5,0.014730,-0.000000,0.005476,0.170565,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.163338,1,0.000000,0.298170,0.300000
38.720191050,0.300000,0.000000,0.010000,40345,21,2120.000244,38818,20,2020.000122,0.296288,0.000000,0.000000,0.170565,0.175269,9.720410,5,-0.008415,0.000000,0.000000,0.170565,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.163385,0,0.011883,0.295247,0.300000
38.740238700,0.300000,0.000000,0.010000,40387,20,2120.000244,38859,20,2040.000122,0.297750,0.000000,0.000000,0.170565,0.163385,9.740411,5,0.003397,0.000000,0.000000,0.170565,1,0.000000,0.297329,0.300000,0.000000,0.000000,0.163385,1,0.000000,0.298170,0.300000
38.760449600,0.300000,0.000000,0.010000,40429,20,2100.000244,38900,21,2040.000122,0.296347,0.000000,0.000000,0.184309,0.163433,9.760411,5,0.014730,0.000000,0.005476,0.170620,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.163433,1,0.000000,0.298170,0.300000
38.780674650,0.300000,0.000000,0.010000,40472,21,2100.000244,38940,20,2020.000122,0.294886,0.000000,0.000000,0.184364,0.175364,9.780412,5,0.002919,0.000000,0.005476,0.170675,0,0.013689,0.294524,0.300000,0.000000,0.004753,0.163480,0,0.011883,0.295247,0.300000
38.815487250,0.300000,0.000000,0.010000,40535,21,2120.000244,39001,21,2020.000122,0.296288,0.000000,0.000000,0.170784,0.175506,9.810412,5,-0.008415,-0.000000,0.000000,0.170784,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.163623,0,0.011883,0.295247,0.300000
38.830780350,0.300000,0.000000,0.010000,40577,21,2100.000244,39042,21,2040.000122,0.296347,0.000000,0.000000,0.184583,0.163671,9.830413,5,0.014730,0.000000,0.005476,0.170894,0,0.013689,0.294524,0.300000,-0.000000,0.000000,0.163671,1,0.000000,0.298170,0.300000
38.847891400,0.300000,0.000000,0.010000,40598,21,2120.000244,39082,20,2040.000122,0.297750,0.000000,0.000000,0.170894,0.163671,9.840413,5,0.003397,0.000000,0.000000,0.170894,1,0.000000,0.297329,0.300000,0.000000,0.000000,0.163671,1,0.000000,0.298170,0.300000
38.867943100,0.300000,0.000000,0.010000,40662,21,2120.000244,39122,20,2020.000122,0.296288,0.000000,0.000000,0.170894,0.175649,9.860414,5,-0.008415,0.000000,0.000000,0.170894,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.163766,0,0.011883,0.295247,0.300000
38.887861250,0.300000,0.000000,0.010000,40704,21,2120.000244,39163,20,2020.000122,0.296288,0.000000,0.000000,0.170894,0.175744,9.890414,5,-0.008415,0.000000,0.000000,0.170894,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.163861,0,0.011883,0.295247,0.300000
38.918175700,0.300000,0.000000,0.010000,40746,21,2100.000244,39204,20,2040.000122,0.296347,0.000000,0.000000,0.184692,0.163861,9.910415,5,0.014730,0.000000,0.005476,0.171003,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.163861,1,0.000000,0.298170,0.300000
38.940753400,0.300000,0.000000,0.010000,40809,21,2100.000244,39265,20,2040.000122,0.296347,0.000000,0.000000,0.184857,0.163861,9.940415,5,0.014730,0.000000,0.005476,0.171167,0,0.013689,0.294524,0.300000,0.000000,0.000000,0.163861,1,0.000000,0.298170,0.300000
38.958095000,0.300000,0.000000,0.010000,40852,21,2120.000244,39306,21,2040.000122,0.297750,0.000000,0.000000,0.171167,0.163908,9.960416,5,0.003397,0.000000,0.000000,0.171167,1,0.000000,0.297329,0.300000,-0.000000,0.000000,0.163908,1,0.000000,0.298170,0.300000
38.978566900,0.300000,0.000000,0.010000,40894,21,2120.000244,39346,20,2020.000122,0.296288,0.000000,0.000000,0.171167,0.175839,9.980416,5,-0.008415,0.000000,0.000000,0.171167,1,0.000000,0.297329,0.300000,0.000000,0.004753,0.163956,0,0.011883,0.295247,0.300000
38.998724800,0.000000,0.000000,0.010000,40937,21,2120.000244,39386,20,2020.000122,0.296288,0.000000,0.000000,0.000000,0.000000,0.000417,6,-0.008415,0.000000,0.000000,0.000000,0,0.000000,0.297329,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.295247,0.000000
39.022519200,0.000000,0.000000,0.010000,40972,16,1980.000122,39420,15,1880.000122,0.276239,0.000000,0.000000,0.000000,0.000000,0.020417,6,-0.011759,0.000000,0.000000,0.000000,0,0.000000,0.277694,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.274784,0.000000
39.044959200,0.000000,0.000000,0.010000,40994,10,1560.000122,39442,10,1520.000122,0.220478,0.000000,0.000000,0.000000,0.000000,0.040417,6,0.013642,0.000000,0.000000,0.000000,0,0.000000,0.218790,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.222166,0.000000
39.062174950,0.000000,0.000000,0.010000,41008,6,1040.000122,39456,6,1020.000061,0.147472,0.000000,0.000000,0.000000,0.000000,0.060417,6,0.013032,0.000000,0.000000,0.000000,0,0.000000,0.145860,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.149085,0.000000
39.082329100,0.000000,0.000000,0.010000,41016,3,640.000061,39465,3,660.000061,0.093113,0.000000,0.000000,0.000000,0.000000,0.080417,6,0.027099,0.000000,0.000000,0.000000,0,0.000000,0.089760,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.096467,0.000000
39.104681400,0.000000,0.000000,0.010000,41021,3,380.000031,39470,2,400.000031,0.055880,0.000000,0.000000,0.000000,0.000000,0.100417,6,0.020888,0.000000,0.000000,0.000000,0,0.000000,0.053295,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.058465,0.000000
