time_s,chassis_test_telemetry.command_forward_speed_mps,chassis_test_telemetry.command_turn_speed_radps,chassis_test_telemetry.control_dt_s,chassis_test_telemetry.encoder_left_count,chassis_test_telemetry.encoder_left_delta,chassis_test_telemetry.encoder_left_speed_cps,chassis_test_telemetry.encoder_right_count,chassis_test_telemetry.encoder_right_delta,chassis_test_telemetry.encoder_right_speed_cps,chassis_test_telemetry.forward_speed_mps,chassis_test_telemetry.imu_gyro_z_radps,chassis_test_telemetry.imu_yaw_deg,chassis_test_telemetry.motor_left_output,chassis_test_telemetry.motor_right_output,chassis_test_telemetry.phase_elapsed_s,chassis_test_telemetry.phase_index,chassis_test_telemetry.turn_speed_radps,chassis_test_telemetry.wheel_left_speed_mps,chassis_test_telemetry.wheel_left_target_speed_mps,chassis_test_telemetry.wheel_right_speed_mps,chassis_test_telemetry.wheel_right_target_speed_mps
1.401441350,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.959998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.418618050,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.979998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.439008750,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.999998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.459724600,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.019998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.483560900,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.049998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.507279650,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.069998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.528596950,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.089998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.548724650,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.109998,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.569116100,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.139997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.595759850,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.159997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.618110350,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.189997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.633463250,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.199997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.653989500,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.219997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.674165000,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.239997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.699251250,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.259997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.720626250,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.279997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.737520000,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.299997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.757893750,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.319997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.777960300,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.349997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.799961450,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.369997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.836907250,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.389997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.848692900,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.419997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.872259750,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.439997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.903960900,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.469997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.928818700,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.489997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.952250550,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.519997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.968087550,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.539997,0,0.000000,0.000000,0.000000,0.000000,0.000000
1.988171950,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.559997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.008921100,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.579997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.042863800,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.609997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.061318800,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.629997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.081747400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.649997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.101907650,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.122092250,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.689997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.149652600,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.709997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.165035300,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.729997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.185947950,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.749997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.206235800,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.769997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.226719700,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.789997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.254260550,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.819997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.276204850,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.849997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.293472600,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.859997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.313714250,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.879997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.334402650,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.899997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.364866850,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.929997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.388211600,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.959997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.404996900,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.969997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.425157450,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.989997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.445697450,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.009997,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.487654150,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.049998,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.502670300,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.069998,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.522989300,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.089999,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.543721450,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.109999,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.576071050,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.140000,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.600440400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.170001,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.618155900,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.190001,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.637690300,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.210001,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.658210400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.230002,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.691170150,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.250002,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.705960500,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.280003,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.725987850,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.300004,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.746575200,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.320004,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.767165350,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.340004,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.794468400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.360005,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.816014400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.390006,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.836242150,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.410006,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.856217750,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.430007,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.875863400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.450007,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.899405650,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.470007,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.930026800,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.500008,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.950104400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.520009,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.970399200,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.540009,0,0.000000,0.000000,0.000000,0.000000,0.000000
2.990674500,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.560009,0,0.000000,0.000000,0.000000,0.000000,0.000000
3.019093600,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.590010,0,0.000000,0.000000,0.000000,0.000000,0.000000
3.040947200,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.610011,0,0.000000,0.000000,0.000000,0.000000,0.000000
3.060911600,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.630011,0,0.000000,0.000000,0.000000,0.000000,0.000000
