time_s,chassis_test_telemetry.command_forward_speed_mps,chassis_test_telemetry.command_turn_speed_radps,chassis_test_telemetry.control_dt_s,chassis_test_telemetry.encoder_left_count,chassis_test_telemetry.encoder_left_delta,chassis_test_telemetry.encoder_left_speed_cps,chassis_test_telemetry.encoder_right_count,chassis_test_telemetry.encoder_right_delta,chassis_test_telemetry.encoder_right_speed_cps,chassis_test_telemetry.forward_speed_mps,chassis_test_telemetry.imu_gyro_z_radps,chassis_test_telemetry.imu_yaw_deg,chassis_test_telemetry.motor_left_output,chassis_test_telemetry.motor_right_output,chassis_test_telemetry.phase_elapsed_s,chassis_test_telemetry.phase_index,chassis_test_telemetry.turn_speed_radps,chassis_test_telemetry.wheel_left_speed_mps,chassis_test_telemetry.wheel_left_target_speed_mps,chassis_test_telemetry.wheel_right_speed_mps,chassis_test_telemetry.wheel_right_target_speed_mps
0.249970000,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.620011,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.272567600,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.650012,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.296120350,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.660012,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.318662750,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.690012,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.349589000,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.710013,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.376361100,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.750014,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.397908850,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.770014,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.418858100,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.790015,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.440068450,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.810015,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.460497300,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.830016,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.482555150,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.850016,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.503254150,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.870017,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.523867250,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.900017,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.549221650,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.920018,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.569543400,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.940018,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.596224300,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.960019,0,0.000000,0.000000,0.000000,0.000000,0.000000
0.623284000,0.000000,0.000000,0.010000,0,0,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.251000,0.251000,4.990019,0,0.000000,0.000000,0.100000,0.000000,0.100000
0.644894950,0.100000,0.000000,0.010000,7,6,140.000015,7,5,140.000015,0.020049,0.000000,0.000000,0.203688,0.201580,0.020020,1,0.003344,0.019635,0.100000,0.020463,0.100000
0.665391600,0.100000,0.000000,0.010000,28,11,560.000061,27,11,540.000061,0.078734,0.000000,0.000000,0.057164,0.056162,0.040020,1,0.001566,0.078540,0.100000,0.078927,0.100000
0.696987200,0.100000,0.000000,0.010000,61,9,1080.000122,59,9,1040.000122,0.151739,0.000000,0.000000,0.000000,0.000000,0.070020,1,0.002176,0.151470,0.100000,0.152008,0.100000
0.720299050,0.100000,0.000000,0.010000,74,6,920.000061,72,6,900.000061,0.130288,0.000000,0.000000,0.000000,0.000000,0.090020,1,0.010165,0.129030,0.100000,0.131546,0.100000
0.742444350,0.100000,0.000000,0.010000,81,3,580.000061,80,4,600.000061,0.084521,0.000000,0.000000,0.048484,0.032438,0.110020,1,0.025666,0.081345,0.100000,0.087697,0.100000
0.760105100,0.100000,0.000000,0.010000,89,5,420.000031,87,5,420.000031,0.060146,0.000000,0.000000,0.105350,0.098925,0.130020,1,0.010033,0.058905,0.100000,0.061388,0.100000
0.785802900,0.100000,0.000000,0.010000,114,10,660.000061,110,9,600.000061,0.090131,0.000000,0.000000,0.021928,0.033930,0.160020,1,-0.019668,0.092565,0.100000,0.087697,0.100000
0.806547750,0.100000,0.000000,0.010000,133,9,880.000061,128,8,820.000061,0.121636,0.000000,0.000000,0.000000,0.000000,0.180020,1,-0.014412,0.123420,0.100000,0.119853,0.100000
0.844634450,0.100000,0.000000,0.010000,150,5,720.000061,145,4,700.000061,0.101646,0.000000,0.000000,0.002599,0.002467,0.210020,1,0.005388,0.100980,0.100000,0.102313,0.100000
0.856859900,0.100000,0.000000,0.010000,158,5,500.000031,154,5,520.000061,0.073064,0.000000,0.000000,0.077772,0.062849,0.230020,1,0.023755,0.070125,0.100000,0.076004,0.100000
0.881829250,0.100000,0.000000,0.010000,172,8,540.000061,167,7,520.000061,0.075869,0.000000,0.000000,0.043438,0.041586,0.250020,1,0.001088,0.075735,0.100000,0.084774,0.100000
0.902725300,0.100000,0.000000,0.010000,189,9,820.000061,192,9,760.000061,0.100185,0.000000,0.000000,0.000000,0.000000,0.270020,1,-0.006423,0.115005,0.100000,0.111083,0.100000
0.930935700,0.100000,0.000000,0.010000,214,7,840.000061,206,6,780.000061,0.115908,0.000000,0.000000,0.000000,0.000000,0.300020,1,-0.015368,0.117810,0.100000,0.114006,0.100000
0.951709850,0.100000,0.000000,0.010000,222,3,660.000061,215,4,640.000061,0.093054,0.000000,0.000000,0.021847,0.019224,0.320020,1,0.003954,0.092565,0.100000,0.093544,0.100000
0.978926900,0.100000,0.000000,0.010000,237,6,460.000031,229,6,460.000031,0.065875,0.000000,0.000000,0.092896,0.085863,0.350019,1,0.010988,0.064515,0.100000,0.067234,0.100000
0.998944500,0.100000,0.000000,0.010000,254,9,640.000061,245,9,600.000061,0.088728,0.000000,0.000000,0.030157,0.035099,0.370019,1,-0.008334,0.089760,0.100000,0.087697,0.100000
1.025243400,0.100000,0.000000,0.010000,279,6,840.000061,272,9,860.000061,0.121754,0.000000,0.000000,0.000000,0.000000,0.400019,1,0.031876,0.117810,0.100000,0.125699,0.100000
1.045223300,0.100000,0.000000,0.010000,289,4,700.000061,283,5,760.000061,0.104629,0.000000,0.000000,0.004012,0.000000,0.420019,1,0.052154,0.098175,0.100000,0.111083,0.100000
1.070478100,0.100000,0.000000,0.010000,297,5,480.000031,291,3,560.000061,0.074585,0.000000,0.000000,0.086254,0.049132,0.440019,1,0.058710,0.067320,0.100000,0.081851,0.100000
1.091211900,0.100000,0.000000,0.010000,311,8,520.000061,301,5,460.000031,0.070082,0.000000,0.000000,0.072826,0.086298,0.460019,1,-0.023012,0.072930,0.100000,0.067234,0.100000
1.126117350,0.100000,0.000000,0.010000,345,7,840.000061,335,9,780.000061,0.115908,0.000000,0.000000,0.000000,0.000000,0.500019,1,-0.015368,0.117810,0.100000,0.114006,0.100000
1.144369400,0.100000,0.000000,0.010000,355,4,700.000061,350,7,820.000061,0.109014,0.000000,0.000000,0.004765,0.000000,0.520019,1,0.087587,0.098175,0.100000,0.119853,0.100000
1.167996100,0.100000,0.000000,0.010000,363,4,500.000031,359,4,660.000061,0.083296,0.000000,0.000000,0.079938,0.012968,0.540019,1,0.106432,0.070125,0.100000,0.096467,0.100000
1.188471450,0.100000,0.000000,0.010000,377,7,520.000061,367,5,480.000031,0.071544,0.000000,0.000000,0.073495,0.079249,0.560019,1,-0.011201,0.072930,0.100000,0.070158,0.100000
1.216653100,0.100000,0.000000,0.010000,404,9,820.000061,389,8,600.000061,0.101351,0.000000,0.000000,0.000000,0.036092,0.590019,1,-0.110334,0.115005,0.100000,0.087697,0.100000
1.236877400,0.100000,0.000000,0.010000,419,6,840.000061,406,8,780.000061,0.115908,0.000000,0.000000,0.000000,0.000000,0.610019,1,-0.015368,0.117810,0.100000,0.114006,0.100000
1.268970750,0.100000,0.000000,0.010000,428,4,660.000061,418,5,740.000061,0.100362,0.000000,0.000000,0.024013,0.000000,0.630019,1,0.063010,0.092565,0.100000,0.108160,0.100000
1.281883200,0.100000,0.000000,0.010000,436,5,460.000031,426,4,560.000061,0.073183,0.000000,0.000000,0.095090,0.080012,0.650019,1,0.070043,0.064515,0.100000,0.070158,0.100000
1.302650850,0.100000,0.000000,0.010000,460,10,640.000061,444,8,520.000061,0.082882,0.000000,0.000000,0.032351,0.065964,0.670019,1,-0.055579,0.089760,0.100000,0.076004,0.100000
1.322582850,0.100000,0.000000,0.010000,478,9,840.000061,461,9,700.000061,0.110061,0.000000,0.000000,0.000000,0.006097,0.700019,1,-0.062612,0.117810,0.100000,0.102313,0.100000
1.343032000,0.100000,0.000000,0.010000,491,6,820.000061,479,9,860.000061,0.120352,0.000000,0.000000,0.000000,0.000000,0.720019,1,0.043210,0.115005,0.100000,0.125699,0.100000
1.363185950,0.100000,0.000000,0.010000,499,4,600.000061,490,5,760.000061,0.097616,0.000000,0.000000,0.045934,0.000000,0.740019,1,0.108821,0.084150,0.100000,0.111083,0.100000
1.387396200,0.100000,0.000000,0.010000,509,6,480.000031,498,4,560.000061,0.074585,0.000000,0.000000,0.088634,0.050952,0.760019,1,0.058710,0.067320,0.100000,0.081851,0.100000
1.408518250,0.100000,0.000000,0.010000,526,9,620.000061,509,6,480.000031,0.078556,0.000000,0.000000,0.039948,0.080781,0.780019,1,-0.067867,0.086955,0.100000,0.070158,0.100000
1.434760700,0.100000,0.000000,0.010000,553,8,880.000061,533,8,700.000061,0.112866,0.000000,0.000000,0.000000,0.006509,0.810019,1,-0.085279,0.123420,0.100000,0.102313,0.100000
1.454969350,0.100000,0.000000,0.010000,565,5,780.000061,550,8,820.000061,0.114624,0.000000,0.000000,0.000000,0.000000,0.830019,1,0.042254,0.109395,0.100000,0.119853,0.100000
1.485877700,0.100000,0.000000,0.010000,577,4,480.000031,566,4,660.000061,0.081893,0.000000,0.000000,0.088911,0.014758,0.860019,1,0.117765,0.067320,0.100000,0.096467,0.100000
1.505813750,0.100000,0.000000,0.010000,591,8,520.000061,574,5,480.000031,0.071544,0.000000,0.000000,0.075511,0.081040,0.880019,1,-0.011201,0.072930,0.100000,0.070158,0.100000
1.532741900,0.100000,0.000000,0.010000,619,10,840.000061,596,9,600.000061,0.102753,0.000000,0.000000,0.000000,0.037912,0.910019,1,-0.121667,0.117810,0.100000,0.087697,0.100000
1.552689200,0.100000,0.000000,0.010000,634,6,860.000061,613,8,780.000061,0.117310,0.000000,0.000000,0.000000,0.000000,0.930019,1,-0.026701,0.120615,0.100000,0.114006,0.100000
1.577893950,0.100000,0.000000,0.010000,643,4,680.000061,625,5,760.000061,0.103226,0.000000,0.000000,0.018848,0.000000,0.950019,1,0.063487,0.095370,0.100000,0.111083,0.100000
1.602510400,0.100000,0.000000,0.010000,658,7,480.000031,638,5,500.000031,0.070200,0.000000,0.000000,0.089869,0.074466,0.980019,1,0.023277,0.067320,0.100000,0.073081,0.100000
1.624503800,0.100000,0.000000,0.010000,675,10,640.000061,651,7,520.000061,0.082882,0.000000,0.000000,0.034142,0.067696,1.000019,1,-0.055579,0.089760,0.100000,0.076004,0.100000
1.644596450,0.100000,0.000000,0.010000,693,8,840.000061,668,9,700.000061,0.110061,0.000000,0.000000,0.000000,0.007829,1.020019,1,-0.062612,0.117810,0.100000,0.102313,0.100000
1.674714750,0.100000,0.000000,0.010000,710,4,700.000061,693,7,840.000061,0.110475,0.000000,0.000000,0.007970,0.000000,1.050019,1,0.099398,0.098175,0.100000,0.122776,0.100000
1.689761350,0.100000,0.000000,0.010000,714,4,580.000061,698,5,780.000061,0.097675,0.000000,0.000000,0.054794,0.000000,1.060019,1,0.131965,0.081345,0.100000,0.114006,0.100000
1.712811700,0.100000,0.000000,0.010000,725,6,500.000031,705,3,540.000061,0.074526,0.000000,0.000000,0.083413,0.059957,1.080019,1,0.035566,0.070125,0.100000,0.078927,0.100000
1.730407200,0.100000,0.000000,0.010000,741,8,620.000061,716,6,460.000031,0.077095,0.000000,0.000000,0.041712,0.089815,1.100019,1,-0.079678,0.086955,0.100000,0.067234,0.100000
1.751195950,0.100000,0.000000,0.010000,759,8,800.000061,732,9,720.000061,0.099948,0.000000,0.000000,0.000000,0.000000,1.120019,1,-0.099001,0.115005,0.100000,0.105236,0.100000
1.773956250,0.100000,0.000000,0.010000,776,4,700.000061,757,7,820.000061,0.109014,0.000000,0.000000,0.008695,0.000000,1.150019,1,0.087587,0.098175,0.100000,0.119853,0.100000
1.794721800,0.100000,0.000000,0.010000,784,5,500.000031,766,4,680.000061,0.084757,0.000000,0.000000,0.083896,0.007733,1.170019,1,0.118243,0.070125,0.100000,0.099390,0.100000
1.821865000,0.100000,0.000000,0.010000,807,9,620.000061,781,6,480.000031,0.078556,0.000000,0.000000,0.042549,0.083059,1.200019,1,-0.067867,0.086955,0.100000,0.070158,0.100000
1.842236850,0.100000,0.000000,0.010000,826,9,840.000061,797,9,620.000061,0.104215,0.000000,0.000000,0.000000,0.032236,1.220019,1,-0.109856,0.117810,0.100000,0.090620,0.100000
1.865292150,0.100000,0.000000,0.010000,838,5,800.000061,814,9,780.000061,0.113103,0.000000,0.000000,0.000000,0.000000,1.240019,1,0.007299,0.112200,0.100000,0.114006,0.100000
1.882714900,0.100000,0.000000,0.010000,846,4,580.000061,829,6,820.000061,0.100599,0.000000,0.000000,0.056188,0.000000,1.260019,1,0.155587,0.081345,0.100000,0.119853,0.100000
1.913778700,0.100000,0.000000,0.010000,857,7,480.000031,838,4,660.000061,0.081893,0.000000,0.000000,0.091904,0.017007,1.280019,1,0.117765,0.067320,0.100000,0.096467,0.100000
1.934780450,0.100000,0.000000,0.010000,883,10,740.000061,853,7,480.000031,0.086971,0.000000,0.000000,0.001077,0.083588,1.310019,1,-0.135867,0.103785,0.100000,0.070158,0.100000
1.960376950,0.100000,0.000000,0.010000,901,8,880.000061,868,8,600.000061,0.105558,0.000000,0.000000,0.000000,0.040102,1.330019,1,-0.144334,0.123420,0.100000,0.087697,0.100000
1.982666150,0.100000,0.000000,0.010000,917,4,680.000061,893,7,800.000061,0.106150,0.000000,0.000000,0.021393,0.000000,1.360019,1,0.087110,0.095370,0.100000,0.116929,0.100000
2.009985900,0.100000,0.000000,0.010000,926,5,500.000031,903,5,700.000061,0.086219,0.000000,0.000000,0.085018,0.008843,1.380019,1,0.130054,0.070125,0.100000,0.102313,0.100000
2.036825650,0.100000,0.000000,0.010000,950,9,660.000061,917,6,480.000031,0.081361,0.000000,0.000000,0.029506,0.084198,1.410019,1,-0.090534,0.092565,0.100000,0.070158,0.100000
2.062983300,0.100000,0.000000,0.010000,975,7,840.000061,942,9,720.000061,0.111523,0.000000,0.000000,0.000000,0.000000,1.440019,1,-0.050801,0.117810,0.100000,0.105236,0.100000
2.089020450,0.100000,0.000000,0.010000,984,4,680.000061,957,7,800.000061,0.106150,0.000000,0.000000,0.022024,0.000000,1.460019,1,0.087110,0.095370,0.100000,0.116929,0.100000
2.106171150,0.100000,0.000000,0.010000,993,5,500.000031,967,4,680.000061,0.084757,0.000000,0.000000,0.085622,0.009453,1.480018,1,0.118243,0.070125,0.100000,0.099390,0.100000
2.138715350,0.100000,0.000000,0.010000,1015,9,620.000061,981,6,480.000031,0.078556,0.000000,0.000000,0.044275,0.084808,1.510018,1,-0.067867,0.086955,0.100000,0.070158,0.100000
2.155255150,0.100000,0.000000,0.010000,1035,10,840.000061,997,8,600.000061,0.102753,0.000000,0.000000,0.000000,0.041323,1.530018,1,-0.121667,0.117810,0.100000,0.087697,0.100000
2.187017400,0.100000,0.000000,0.010000,1056,5,820.000061,1021,6,800.000061,0.115967,0.000000,0.000000,0.000000,0.000000,1.560018,1,0.007776,0.115005,0.100000,0.116929,0.100000
2.204163850,0.100000,0.000000,0.010000,1064,4,580.000061,1031,4,680.000061,0.090367,0.000000,0.000000,0.057596,0.010063,1.580018,1,0.072910,0.081345,0.100000,0.099390,0.100000
2.234662800,0.100000,0.000000,0.010000,1083,8,540.000061,1045,6,480.000031,0.072946,0.000000,0.000000,0.072489,0.085418,1.610018,1,-0.022534,0.075735,0.100000,0.070158,0.100000
2.251739150,0.100000,0.000000,0.010000,1101,9,740.000061,1061,8,600.000061,0.095741,0.000000,0.000000,0.002429,0.041933,1.630018,1,-0.065001,0.103785,0.100000,0.087697,0.100000
2.282670200,0.100000,0.000000,0.010000,1119,8,880.000061,1079,9,800.000061,0.120175,0.000000,0.000000,0.000000,0.000000,1.650018,1,-0.026224,0.123420,0.100000,0.116929,0.100000
2.299911150,0.100000,0.000000,0.010000,1131,5,780.000061,1094,6,820.000061,0.114624,0.000000,0.000000,0.022800,0.000000,1.670018,1,0.042254,0.109395,0.100000,0.119853,0.100000
2.331067850,0.100000,0.000000,0.010000,1144,5,500.000031,1107,3,560.000061,0.075988,0.000000,0.000000,0.086426,0.055966,1.700018,1,0.047377,0.070125,0.100000,0.081851,0.100000
2.348062200,0.100000,0.000000,0.010000,1158,7,540.000061,1117,5,460.000031,0.071485,0.000000,0.000000,0.072942,0.093132,1.720018,1,-0.034345,0.075735,0.100000,0.067234,0.100000
2.380090600,0.100000,0.000000,0.010000,1186,9,840.000061,1143,9,720.000061,0.111523,0.000000,0.000000,0.000000,0.000000,1.750018,1,-0.050801,0.117810,0.100000,0.105236,0.100000
2.396911850,0.100000,0.000000,0.010000,1198,5,800.000061,1159,7,840.000061,0.117488,0.000000,0.000000,0.000000,0.000000,1.770018,1,0.042732,0.112200,0.100000,0.122776,0.100000
2.426976350,0.100000,0.000000,0.010000,1211,5,500.000031,1173,4,600.000061,0.078911,0.000000,0.000000,0.087011,0.041901,1.800018,1,0.070999,0.070125,0.100000,0.087697,0.100000
2.443610900,0.100000,0.000000,0.010000,1225,8,540.000061,1183,6,480.000031,0.072946,0.000000,0.000000,0.073555,0.086318,1.820018,1,-0.022534,0.075735,0.100000,0.070158,0.100000
2.475443300,0.100000,0.000000,0.010000,1253,9,840.000061,1208,9,700.000061,0.110061,0.000000,0.000000,0.000000,0.012045,1.850018,1,-0.062612,0.117810,0.100000,0.102313,0.100000
2.491930700,0.100000,0.000000,0.010000,1265,5,800.000061,1226,9,860.000061,0.118949,0.000000,0.000000,0.000000,0.000000,1.870018,1,0.054543,0.112200,0.100000,0.125699,0.100000
2.523949950,0.100000,0.000000,0.010000,1278,5,500.000031,1242,5,680.000061,0.084757,0.000000,0.000000,0.087596,0.011310,1.900018,1,0.118243,0.070125,0.100000,0.099390,0.100000
2.540894300,0.100000,0.000000,0.010000,1292,8,540.000061,1250,5,480.000031,0.072946,0.000000,0.000000,0.074140,0.086396,1.920018,1,-0.022534,0.075735,0.100000,0.070158,0.100000
2.571942950,0.100000,0.000000,0.010000,1311,10,760.000061,1263,7,520.000061,0.091297,0.000000,0.000000,0.000000,0.072318,1.940018,1,-0.123578,0.106590,0.100000,0.076004,0.100000
2.588278450,0.100000,0.000000,0.010000,1327,7,860.000061,1281,10,720.000061,0.112926,0.000000,0.000000,0.000000,0.000000,1.960018,1,-0.062134,0.120615,0.100000,0.105236,0.100000
2.620894650,0.100000,0.000000,0.010000,1341,4,600.000061,1302,6,780.000061,0.099078,0.000000,0.000000,0.052764,0.000000,1.990018,1,0.120632,0.084150,0.100000,0.114006,0.100000
2.638019550,0.100000,0.000000,0.010000,1352,6,500.000031,1310,4,580.000061,0.077449,0.000000,0.000000,0.088395,0.050196,2.010018,1,0.059188,0.070125,0.100000,0.084774,0.100000
2.663944200,0.100000,0.000000,0.010000,1378,9,740.000061,1328,8,520.000061,0.089894,0.000000,0.000000,0.004553,0.072928,2.040018,1,-0.112245,0.103785,0.100000,0.076004,0.100000
2.680709500,0.100000,0.000000,0.010000,1397,9,900.000061,1345,9,700.000061,0.114269,0.000000,0.000000,0.000000,0.013061,2.060018,1,-0.096612,0.126225,0.100000,0.102313,0.100000
2.707260100,0.100000,0.000000,0.010000,1409,6,800.000061,1364,9,880.000061,0.120411,0.000000,0.000000,0.000000,0.000000,2.080018,1,0.066354,0.112200,0.100000,0.128622,0.100000
2.721947700,0.100000,0.000000,0.010000,1416,3,560.000061,1375,5,780.000061,0.096273,0.000000,0.000000,0.067111,0.000000,2.100018,1,0.143298,0.078540,0.100000,0.114006,0.100000
2.742446150,0.100000,0.000000,0.010000,1427,6,480.000031,1383,3,560.000061,0.074585,0.000000,0.000000,0.095815,0.057764,2.120018,1,0.058710,0.067320,0.100000,0.081851,0.100000
2.765849400,0.100000,0.000000,0.010000,1444,9,620.000061,1394,6,480.000031,0.078556,0.000000,0.000000,0.047129,0.087593,2.140018,1,-0.067867,0.086955,0.100000,0.070158,0.100000
2.786510650,0.100000,0.000000,0.010000,1464,10,860.000061,1410,8,600.000061,0.104156,0.000000,0.000000,0.000000,0.044078,2.160018,1,-0.133001,0.120615,0.100000,0.087697,0.100000
2.811700900,0.100000,0.000000,0.010000,1481,4,740.000061,1435,7,820.000061,0.111819,0.000000,0.000000,0.004332,0.000000,2.190018,1,0.064921,0.103785,0.100000,0.119853,0.100000
2.832757050,0.100000,0.000000,0.010000,1490,5,520.000061,1444,4,680.000061,0.086160,0.000000,0.000000,0.081870,0.012761,2.210018,1,0.106910,0.072930,0.100000,0.099390,0.100000
2.860103500,0.100000,0.000000,0.010000,1513,9,640.000061,1460,7,500.000031,0.081420,0.000000,0.000000,0.040439,0.080778,2.240018,1,-0.067390,0.089760,0.100000,0.073081,0.100000
2.880010300,0.100000,0.000000,0.010000,1532,10,840.000061,1476,9,640.000061,0.105677,0.000000,0.000000,0.000000,0.029897,2.260018,1,-0.098045,0.117810,0.100000,0.093544,0.100000
2.909290750,0.100000,0.000000,0.010000,1547,6,860.000061,1493,7,800.000061,0.118772,0.000000,0.000000,0.000000,0.000000,2.280018,1,-0.014890,0.112200,0.100000,0.116929,0.100000
2.929145650,0.100000,0.000000,0.010000,1560,3,560.000061,1509,4,660.000061,0.087503,0.000000,0.000000,0.067897,0.022093,2.310018,1,0.072432,0.078540,0.100000,0.096467,0.100000
2.958283500,0.100000,0.000000,0.010000,1571,6,480.000031,1517,5,480.000031,0.068739,0.000000,0.000000,0.096601,0.088375,2.330018,1,0.011466,0.067320,0.100000,0.070158,0.100000
2.978265850,0.100000,0.000000,0.010000,1589,10,640.000061,1531,8,520.000061,0.082882,0.000000,0.000000,0.000000,0.045217,2.350018,1,-0.055579,0.089760,0.100000,0.087697,0.100000
3.005777450,0.100000,0.000000,0.010000,1615,7,880.000061,1558,9,820.000061,0.121636,0.000000,0.000000,0.000000,0.000000,2.380018,1,-0.014412,0.123420,0.100000,0.119853,0.100000
3.026757500,0.100000,0.000000,0.010000,1625,4,720.000061,1570,5,780.000061,0.107493,0.000000,0.000000,0.014561,0.000000,2.400018,1,0.052632,0.100980,0.100000,0.114006,0.100000
3.052898150,0.100000,0.000000,0.010000,1640,7,500.000031,1583,5,500.000031,0.071603,0.000000,0.000000,0.090033,0.081531,2.430018,1,0.011944,0.070125,0.100000,0.073081,0.100000
3.072715400,0.100000,0.000000,0.010000,1657,9,640.000061,1597,8,540.000061,0.084344,0.000000,0.000000,0.041291,0.067424,2.450018,1,-0.043767,0.089760,0.100000,0.078927,0.100000
3.099965500,0.100000,0.000000,0.010000,1683,7,860.000061,1624,9,820.000061,0.120234,0.000000,0.000000,0.000000,0.000000,2.480018,1,-0.003079,0.120615,0.100000,0.119853,0.100000
3.120165200,0.100000,0.000000,0.010000,1693,4,720.000061,1636,6,780.000061,0.107493,0.000000,0.000000,0.015034,0.000000,2.500018,1,0.052632,0.100980,0.100000,0.114006,0.100000
3.148625500,0.100000,0.000000,0.010000,1702,5,520.000061,1643,5,480.000031,0.077390,0.000000,0.000000,0.090450,0.089304,2.520018,1,0.036043,0.070125,0.100000,0.070158,0.100000
